Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
0029700594,239,1074,Matt Maloney,1610612745,Houston Rockets,3,9,44,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,113,119,1,19980124,HOU,SAS,Regular Season
0029700594,280,1074,Matt Maloney,1610612745,Houston Rockets,3,3,50,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,250,0,19980124,HOU,SAS,Regular Season
0029700594,288,1074,Matt Maloney,1610612745,Houston Rockets,3,2,46,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980124,HOU,SAS,Regular Season
0029700594,306,1074,Matt Maloney,1610612745,Houston Rockets,3,0,21,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-147,175,1,19980124,HOU,SAS,Regular Season
0029700594,353,1074,Matt Maloney,1610612745,Houston Rockets,4,7,52,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980124,HOU,SAS,Regular Season
0029700594,369,1074,Matt Maloney,1610612745,Houston Rockets,4,6,37,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980124,HOU,SAS,Regular Season
0029700594,374,1074,Matt Maloney,1610612745,Houston Rockets,4,6,13,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,162,1,19980124,HOU,SAS,Regular Season
0029700603,37,1074,Matt Maloney,1610612745,Houston Rockets,1,6,43,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980126,SAS,HOU,Regular Season
0029700603,44,1074,Matt Maloney,1610612745,Houston Rockets,1,6,17,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-119,169,0,19980126,SAS,HOU,Regular Season
0029700603,104,1074,Matt Maloney,1610612745,Houston Rockets,1,0,55,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980126,SAS,HOU,Regular Season
0029700603,110,1074,Matt Maloney,1610612745,Houston Rockets,1,0,26,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,68,1,19980126,SAS,HOU,Regular Season
0029700603,213,1074,Matt Maloney,1610612745,Houston Rockets,2,1,4,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,78,248,0,19980126,SAS,HOU,Regular Season
0029700603,220,1074,Matt Maloney,1610612745,Houston Rockets,2,0,34,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980126,SAS,HOU,Regular Season
0029700603,280,1074,Matt Maloney,1610612745,Houston Rockets,3,5,44,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980126,SAS,HOU,Regular Season
0029700603,305,1074,Matt Maloney,1610612745,Houston Rockets,3,2,57,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,33,0,19980126,SAS,HOU,Regular Season
0029700610,2,1074,Matt Maloney,1610612745,Houston Rockets,1,11,42,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,14,248,0,19980127,HOU,LAC,Regular Season
0029700610,9,1074,Matt Maloney,1610612745,Houston Rockets,1,11,2,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-175,173,1,19980127,HOU,LAC,Regular Season
0029700610,25,1074,Matt Maloney,1610612745,Houston Rockets,1,8,45,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,21,0,19980127,HOU,LAC,Regular Season
0029700610,27,1074,Matt Maloney,1610612745,Houston Rockets,1,8,42,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980127,HOU,LAC,Regular Season
0029700610,29,1074,Matt Maloney,1610612745,Houston Rockets,1,8,12,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-156,102,0,19980127,HOU,LAC,Regular Season
0029700610,42,1074,Matt Maloney,1610612745,Houston Rockets,1,6,57,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,177,134,0,19980127,HOU,LAC,Regular Season
0029700610,252,1074,Matt Maloney,1610612745,Houston Rockets,3,9,57,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980127,HOU,LAC,Regular Season
0029700610,263,1074,Matt Maloney,1610612745,Houston Rockets,3,8,29,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-184,162,1,19980127,HOU,LAC,Regular Season
0029700610,340,1074,Matt Maloney,1610612745,Houston Rockets,3,1,2,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,128,0,19980127,HOU,LAC,Regular Season
0029700623,43,1074,Matt Maloney,1610612745,Houston Rockets,1,7,37,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,-3,1,19980129,HOU,ORL,Regular Season
0029700623,46,1074,Matt Maloney,1610612745,Houston Rockets,1,7,5,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980129,HOU,ORL,Regular Season
0029700623,48,1074,Matt Maloney,1610612745,Houston Rockets,1,6,41,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980129,HOU,ORL,Regular Season
0029700623,60,1074,Matt Maloney,1610612745,Houston Rockets,1,5,12,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-186,154,1,19980129,HOU,ORL,Regular Season
0029700623,103,1074,Matt Maloney,1610612745,Houston Rockets,2,11,49,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,190,0,19980129,HOU,ORL,Regular Season
0029700623,198,1074,Matt Maloney,1610612745,Houston Rockets,2,2,8,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-147,190,1,19980129,HOU,ORL,Regular Season
0029700623,232,1074,Matt Maloney,1610612745,Houston Rockets,3,11,20,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-173,59,0,19980129,HOU,ORL,Regular Season
0029700623,293,1074,Matt Maloney,1610612745,Houston Rockets,3,5,10,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,-1,0,19980129,HOU,ORL,Regular Season
0029700662,26,1074,Matt Maloney,1610612745,Houston Rockets,1,9,2,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,29,246,1,19980203,HOU,VAN,Regular Season
0029700662,34,1074,Matt Maloney,1610612745,Houston Rockets,1,7,47,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,53,267,1,19980203,HOU,VAN,Regular Season
0029700662,42,1074,Matt Maloney,1610612745,Houston Rockets,1,6,33,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,186,1,19980203,HOU,VAN,Regular Season
0029700662,70,1074,Matt Maloney,1610612745,Houston Rockets,1,3,31,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980203,HOU,VAN,Regular Season
0029700662,77,1074,Matt Maloney,1610612745,Houston Rockets,1,2,44,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,5,244,1,19980203,HOU,VAN,Regular Season
0029700662,115,1074,Matt Maloney,1610612745,Houston Rockets,2,10,51,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980203,HOU,VAN,Regular Season
0029700662,191,1074,Matt Maloney,1610612745,Houston Rockets,2,3,31,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980203,HOU,VAN,Regular Season
0029700662,195,1074,Matt Maloney,1610612745,Houston Rockets,2,3,9,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,173,166,0,19980203,HOU,VAN,Regular Season
0029700662,206,1074,Matt Maloney,1610612745,Houston Rockets,2,2,2,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,177,0,19980203,HOU,VAN,Regular Season
0029700662,248,1074,Matt Maloney,1610612745,Houston Rockets,3,9,12,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,12,1,19980203,HOU,VAN,Regular Season
0029700662,266,1074,Matt Maloney,1610612745,Houston Rockets,3,7,54,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,1,0,19980203,HOU,VAN,Regular Season
0029700662,325,1074,Matt Maloney,1610612745,Houston Rockets,3,1,40,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,169,0,19980203,HOU,VAN,Regular Season
0029700680,12,1074,Matt Maloney,1610612745,Houston Rockets,1,10,13,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,106,74,1,19980205,DET,HOU,Regular Season
0029700680,56,1074,Matt Maloney,1610612745,Houston Rockets,1,4,7,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-53,246,1,19980205,DET,HOU,Regular Season
0029700680,126,1074,Matt Maloney,1610612745,Houston Rockets,2,5,55,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-130,201,1,19980205,DET,HOU,Regular Season
0029700680,141,1074,Matt Maloney,1610612745,Houston Rockets,2,3,56,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-100,229,1,19980205,DET,HOU,Regular Season
0029700680,143,1074,Matt Maloney,1610612745,Houston Rockets,2,3,21,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,128,201,0,19980205,DET,HOU,Regular Season
0029700680,286,1074,Matt Maloney,1610612745,Houston Rockets,3,0,3,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,53,57,0,19980205,DET,HOU,Regular Season
0029700680,314,1074,Matt Maloney,1610612745,Houston Rockets,4,10,15,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-3,1,19980205,DET,HOU,Regular Season
0029700680,332,1074,Matt Maloney,1610612745,Houston Rockets,4,7,59,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,40,0,19980205,DET,HOU,Regular Season
0029700688,16,1074,Matt Maloney,1610612745,Houston Rockets,1,9,57,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-141,171,0,19980210,HOU,SEA,Regular Season
0029700688,63,1074,Matt Maloney,1610612745,Houston Rockets,1,6,3,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,252,0,19980210,HOU,SEA,Regular Season
0029700688,67,1074,Matt Maloney,1610612745,Houston Rockets,1,5,45,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-117,222,0,19980210,HOU,SEA,Regular Season
0029700688,102,1074,Matt Maloney,1610612745,Houston Rockets,1,2,12,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-151,162,0,19980210,HOU,SEA,Regular Season
0029700688,120,1074,Matt Maloney,1610612745,Houston Rockets,1,0,0,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,36,1,19980210,HOU,SEA,Regular Season
0029700688,294,1074,Matt Maloney,1610612745,Houston Rockets,3,7,1,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-109,218,0,19980210,HOU,SEA,Regular Season
0029700688,306,1074,Matt Maloney,1610612745,Houston Rockets,3,5,54,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,162,1,19980210,HOU,SEA,Regular Season
0029700688,324,1074,Matt Maloney,1610612745,Houston Rockets,3,4,13,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,119,207,0,19980210,HOU,SEA,Regular Season
0029700688,341,1074,Matt Maloney,1610612745,Houston Rockets,3,2,9,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980210,HOU,SEA,Regular Season
0029700688,420,1074,Matt Maloney,1610612745,Houston Rockets,4,6,19,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980210,HOU,SEA,Regular Season
0029700688,469,1074,Matt Maloney,1610612745,Houston Rockets,4,2,1,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-171,171,0,19980210,HOU,SEA,Regular Season
0029700688,477,1074,Matt Maloney,1610612745,Houston Rockets,4,1,10,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,-1,0,19980210,HOU,SEA,Regular Season
0029700688,479,1074,Matt Maloney,1610612745,Houston Rockets,4,0,51,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,220,91,0,19980210,HOU,SEA,Regular Season
0029700706,6,1074,Matt Maloney,1610612745,Houston Rockets,1,10,44,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,19980212,VAN,HOU,Regular Season
0029700706,55,1074,Matt Maloney,1610612745,Houston Rockets,1,4,35,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-3,1,19980212,VAN,HOU,Regular Season
0029700706,59,1074,Matt Maloney,1610612745,Houston Rockets,1,4,4,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-44,188,1,19980212,VAN,HOU,Regular Season
0029700706,77,1074,Matt Maloney,1610612745,Houston Rockets,1,2,4,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,19980212,VAN,HOU,Regular Season
0029700706,79,1074,Matt Maloney,1610612745,Houston Rockets,1,1,26,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,201,0,19980212,VAN,HOU,Regular Season
0029700706,99,1074,Matt Maloney,1610612745,Houston Rockets,1,0,2,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,0,19980212,VAN,HOU,Regular Season
0029700706,180,1074,Matt Maloney,1610612745,Houston Rockets,2,4,23,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-166,179,1,19980212,VAN,HOU,Regular Season
0029700706,229,1074,Matt Maloney,1610612745,Houston Rockets,3,11,41,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,19980212,VAN,HOU,Regular Season
0029700706,237,1074,Matt Maloney,1610612745,Houston Rockets,3,10,36,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-94,235,1,19980212,VAN,HOU,Regular Season
0029700706,241,1074,Matt Maloney,1610612745,Houston Rockets,3,9,50,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,36,0,19980212,VAN,HOU,Regular Season
0029700706,324,1074,Matt Maloney,1610612745,Houston Rockets,3,0,59,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,1,143,0,19980212,VAN,HOU,Regular Season
0029700706,346,1074,Matt Maloney,1610612745,Houston Rockets,4,9,45,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,252,0,19980212,VAN,HOU,Regular Season
0029700706,348,1074,Matt Maloney,1610612745,Houston Rockets,4,9,28,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,218,0,19980212,VAN,HOU,Regular Season
0029700706,350,1074,Matt Maloney,1610612745,Houston Rockets,4,9,15,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,25,1,19980212,VAN,HOU,Regular Season
0029700706,381,1074,Matt Maloney,1610612745,Houston Rockets,4,6,23,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,194,0,19980212,VAN,HOU,Regular Season
0029700706,399,1074,Matt Maloney,1610612745,Houston Rockets,4,4,34,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,19980212,VAN,HOU,Regular Season
0029700706,410,1074,Matt Maloney,1610612745,Houston Rockets,4,3,11,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,19980212,VAN,HOU,Regular Season
0029700717,6,1074,Matt Maloney,1610612745,Houston Rockets,1,11,22,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,5,0,19980213,POR,HOU,Regular Season
0029700717,53,1074,Matt Maloney,1610612745,Houston Rockets,1,5,48,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-46,235,0,19980213,POR,HOU,Regular Season
0029700717,76,1074,Matt Maloney,1610612745,Houston Rockets,1,3,43,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,139,1,19980213,POR,HOU,Regular Season
0029700717,250,1074,Matt Maloney,1610612745,Houston Rockets,3,9,40,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,162,0,19980213,POR,HOU,Regular Season
0029700717,289,1074,Matt Maloney,1610612745,Houston Rockets,3,4,22,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,224,1,19980213,POR,HOU,Regular Season
0029700728,24,1074,Matt Maloney,1610612745,Houston Rockets,1,9,15,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-5,1,19980215,LAL,HOU,Regular Season
0029700728,59,1074,Matt Maloney,1610612745,Houston Rockets,1,5,52,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,25,1,19980215,LAL,HOU,Regular Season
0029700728,277,1074,Matt Maloney,1610612745,Houston Rockets,3,10,16,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980215,LAL,HOU,Regular Season
0029700728,279,1074,Matt Maloney,1610612745,Houston Rockets,3,9,55,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980215,LAL,HOU,Regular Season
0029700728,314,1074,Matt Maloney,1610612745,Houston Rockets,3,5,39,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,246,0,19980215,LAL,HOU,Regular Season
0029700728,393,1074,Matt Maloney,1610612745,Houston Rockets,4,9,42,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,85,282,1,19980215,LAL,HOU,Regular Season
0029700735,2,1074,Matt Maloney,1610612745,Houston Rockets,1,11,45,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,218,1,19980216,LAC,HOU,Regular Season
0029700735,7,1074,Matt Maloney,1610612745,Houston Rockets,1,10,51,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,201,0,19980216,LAC,HOU,Regular Season
0029700735,43,1074,Matt Maloney,1610612745,Houston Rockets,1,5,50,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,149,3,0,19980216,LAC,HOU,Regular Season
0029700735,218,1074,Matt Maloney,1610612745,Houston Rockets,2,0,3,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,63,177,0,19980216,LAC,HOU,Regular Season
0029700735,229,1074,Matt Maloney,1610612745,Houston Rockets,3,11,2,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-203,166,0,19980216,LAC,HOU,Regular Season
0029700735,231,1074,Matt Maloney,1610612745,Houston Rockets,3,10,57,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-207,175,1,19980216,LAC,HOU,Regular Season
0029700735,235,1074,Matt Maloney,1610612745,Houston Rockets,3,10,19,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,29,0,19980216,LAC,HOU,Regular Season
0029700735,278,1074,Matt Maloney,1610612745,Houston Rockets,3,5,26,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-14,83,0,19980216,LAC,HOU,Regular Season
0029700735,300,1074,Matt Maloney,1610612745,Houston Rockets,3,2,36,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-44,265,0,19980216,LAC,HOU,Regular Season
0029700735,310,1074,Matt Maloney,1610612745,Houston Rockets,3,1,59,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980216,LAC,HOU,Regular Season
0029700735,456,1074,Matt Maloney,1610612745,Houston Rockets,4,1,28,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,72,0,19980216,LAC,HOU,Regular Season
0029700755,44,1074,Matt Maloney,1610612745,Houston Rockets,1,6,39,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,10,0,19980219,HOU,DET,Regular Season
0029700755,146,1074,Matt Maloney,1610612745,Houston Rockets,2,6,59,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980219,HOU,DET,Regular Season
0029700755,159,1074,Matt Maloney,1610612745,Houston Rockets,2,5,11,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,136,203,0,19980219,HOU,DET,Regular Season
0029700755,230,1074,Matt Maloney,1610612745,Houston Rockets,3,8,41,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-70,201,0,19980219,HOU,DET,Regular Season
0029700755,252,1074,Matt Maloney,1610612745,Houston Rockets,3,6,38,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,162,-5,0,19980219,HOU,DET,Regular Season
0029700755,281,1074,Matt Maloney,1610612745,Houston Rockets,3,3,7,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,0,239,0,19980219,HOU,DET,Regular Season
0029700762,236,1074,Matt Maloney,1610612745,Houston Rockets,3,10,20,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-40,246,1,19980220,MIN,HOU,Regular Season
0029700762,240,1074,Matt Maloney,1610612745,Houston Rockets,3,9,42,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,36,1,19980220,MIN,HOU,Regular Season
0029700762,269,1074,Matt Maloney,1610612745,Houston Rockets,3,5,45,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,111,1,19980220,MIN,HOU,Regular Season
0029700762,304,1074,Matt Maloney,1610612745,Houston Rockets,3,1,30,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980220,MIN,HOU,Regular Season
0029700762,358,1074,Matt Maloney,1610612745,Houston Rockets,4,8,32,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,83,224,0,19980220,MIN,HOU,Regular Season
0029700762,404,1074,Matt Maloney,1610612745,Houston Rockets,4,2,39,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-231,66,0,19980220,MIN,HOU,Regular Season
0029700773,3,1074,Matt Maloney,1610612745,Houston Rockets,1,11,29,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,186,0,19980222,NYK,HOU,Regular Season
0029700773,14,1074,Matt Maloney,1610612745,Houston Rockets,1,9,31,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,57,23,0,19980222,NYK,HOU,Regular Season
0029700773,51,1074,Matt Maloney,1610612745,Houston Rockets,1,5,18,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-31,0,19980222,NYK,HOU,Regular Season
0029700773,63,1074,Matt Maloney,1610612745,Houston Rockets,1,4,22,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,188,1,19980222,NYK,HOU,Regular Season
0029700773,219,1074,Matt Maloney,1610612745,Houston Rockets,3,9,59,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,175,0,19980222,NYK,HOU,Regular Season
0029700773,257,1074,Matt Maloney,1610612745,Houston Rockets,3,5,46,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,-40,0,19980222,NYK,HOU,Regular Season
0029700773,263,1074,Matt Maloney,1610612745,Houston Rockets,3,5,28,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980222,NYK,HOU,Regular Season
0029700773,373,1074,Matt Maloney,1610612745,Houston Rockets,4,5,15,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980222,NYK,HOU,Regular Season
0029700789,15,1074,Matt Maloney,1610612745,Houston Rockets,1,10,21,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,175,188,0,19980224,WAS,HOU,Regular Season
0029700789,60,1074,Matt Maloney,1610612745,Houston Rockets,1,4,28,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,257,0,19980224,WAS,HOU,Regular Season
0029700789,91,1074,Matt Maloney,1610612745,Houston Rockets,1,1,39,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-192,-16,0,19980224,WAS,HOU,Regular Season
0029700789,220,1074,Matt Maloney,1610612745,Houston Rockets,2,1,51,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,237,0,19980224,WAS,HOU,Regular Season
0029700789,253,1074,Matt Maloney,1610612745,Houston Rockets,3,9,59,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,203,0,19980224,WAS,HOU,Regular Season
0029700789,261,1074,Matt Maloney,1610612745,Houston Rockets,3,8,57,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,106,23,0,19980224,WAS,HOU,Regular Season
0029700789,306,1074,Matt Maloney,1610612745,Houston Rockets,3,5,34,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,0,19980224,WAS,HOU,Regular Season
0029700789,315,1074,Matt Maloney,1610612745,Houston Rockets,3,4,10,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,29,0,19980224,WAS,HOU,Regular Season
0029700806,9,1074,Matt Maloney,1610612745,Houston Rockets,1,10,23,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,117,164,0,19980226,HOU,MIN,Regular Season
0029700806,60,1074,Matt Maloney,1610612745,Houston Rockets,1,5,20,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,166,1,19980226,HOU,MIN,Regular Season
